min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
6,6,50.20000000000001,103.2,0,3.14,5,0.2,0.6,2000,4000,0,0,0,2
6,6,48.116666666666674,95.2,0,3.14,5,0.2,0.6,2000,4000,0,0,0,2
6,6,46.03333333333333,87.2,0,3.14,5,0.2,0.6,2000,4000,0,0,0,2
6,6,43.949999999999996,79.2,0,3.14,5,0.2,0.6,2000,4000,0,0,0,2
6,6,41.86666666666667,71.2,0,3.14,5,0.2,0.6,2000,4000,0,0,0,2
6,6,40.86666666666667,68.80000000000001,0,3.14,5,0.2,0.6,2000,4000,0,0,0,2
6,6,39.86666666666667,66.4,0,3.14,5,0.2,0.6,2000,4000,0,0,0,2
6,6,38.86666666666667,64.0,0,3.14,5,0.2,0.6,2000,4000,0,0,0,2
6,6,37.86666666666667,61.6,0,3.14,5,0.2,0.6,2000,4000,0,0,0,2
6,6,36.86666666666667,59.2,0,3.14,5,0.2,0.6,2000,4000,0,0,0,2
