min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
2,6,36.8,125.2,-3.92,0.78,7,0.4,0.4,2000,4000,0,0,0,1
2,6,34.55,116.7,-3.92,0.78,7,0.4,0.4,2000,4000,0,0,0,1
2,6,32.3,108.2,-3.92,0.78,7,0.4,0.4,2000,4000,0,0,0,1
2,6,30.05,99.7,-3.92,0.78,7,0.4,0.4,2000,4000,0,0,0,1
2,6,27.8,91.2,-3.92,0.78,7,0.4,0.4,2000,4000,0,0,0,1
2,6,27.0,88.4,-3.92,0.78,7,0.4,0.4,2000,4000,0,0,0,1
2,6,26.200000000000003,85.6,-3.92,0.78,7,0.4,0.4,2000,4000,0,0,0,1
2,6,25.4,82.80000000000001,-3.92,0.78,7,0.4,0.4,2000,4000,0,0,0,1
2,6,24.6,80.0,-3.92,0.78,7,0.4,0.4,2000,4000,0,0,0,1
2,6,23.8,77.2,-3.92,0.78,7,0.4,0.4,2000,4000,0,0,0,1
