min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
4,6,34.2,149.0,-3.14,3.14,7,0.4,0.6,2000,4000,0,0,0,1
4,6,32.35,140.25,-3.14,3.14,7,0.4,0.6,2000,4000,0,0,0,1
4,6,30.5,131.5,-3.14,3.14,7,0.4,0.6,2000,4000,0,0,0,1
4,6,28.65,122.75,-3.14,3.14,7,0.4,0.6,2000,4000,0,0,0,1
4,6,26.8,114.0,-3.14,3.14,7,0.4,0.6,2000,4000,0,0,0,1
4,6,26.119999999999997,111.0,-3.14,3.14,7,0.4,0.6,2000,4000,0,0,0,1
4,6,25.44,108.0,-3.14,3.14,7,0.4,0.6,2000,4000,0,0,0,1
4,6,24.759999999999998,105.0,-3.14,3.14,7,0.4,0.6,2000,4000,0,0,0,1
4,6,24.080000000000002,102.0,-3.14,3.14,7,0.4,0.6,2000,4000,0,0,0,1
4,6,23.4,99.0,-3.14,3.14,7,0.4,0.6,2000,4000,0,0,0,1
