min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
8.3,8.3,23.710843373493976,160.133333333333,0.78,0.78,1,0.6,0.6,2000,4000,0,0,0,0
9.225000000000001,9.225000000000001,21.333333333333332,160.133333333333,0.78,0.78,1,0.6,0.6,2000,4000,0,0,0,0
10.15,10.15,19.389162561576356,160.133333333333,0.78,0.78,1,0.6,0.6,2000,4000,0,0,0,0
11.075,11.075,17.76975169300226,160.133333333333,0.78,0.78,1,0.6,0.6,2000,4000,0,0,0,0
12.0,12.0,16.400000000000002,160.133333333333,0.78,0.78,1,0.6,0.6,2000,4000,0,0,0,0
12.540000000000001,12.540000000000001,15.69377990430622,160.133333333333,0.78,0.78,1,0.6,0.6,2000,4000,0,0,0,0
13.08,13.08,15.045871559633028,160.133333333333,0.78,0.78,1,0.6,0.6,2000,4000,0,0,0,0
13.620000000000001,13.620000000000001,14.449339207048459,160.133333333333,0.78,0.78,1,0.6,0.6,2000,4000,0,0,0,0
14.16,14.16,13.898305084745763,160.133333333333,0.78,0.78,1,0.6,0.6,2000,4000,0,0,0,0
14.700000000000001,14.700000000000001,13.387755102040817,160.133333333333,0.78,0.78,1,0.6,0.6,2000,4000,0,0,0,0
