min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
4.7,4.7,31.914893617021274,307.217204301075,-1.5,1.5,7,0.2,0.4,2000,4000,199.690322580645,4,3,0
5.525,5.525,27.149321266968325,307.217204301075,-1.5,1.5,7,0.2,0.4,2000,4000,199.690322580645,4,3,0
6.35,6.35,23.62204724409449,307.217204301075,-1.5,1.5,7,0.2,0.4,2000,4000,199.690322580645,4,3,0
7.175,7.175,20.905923344947734,307.217204301075,-1.5,1.5,7,0.2,0.4,2000,4000,199.690322580645,4,3,0
8.0,8.0,18.75,307.217204301075,-1.5,1.5,7,0.2,0.4,2000,4000,199.690322580645,4,3,0
8.46,8.46,17.730496453900706,307.217204301075,-1.5,1.5,7,0.2,0.4,2000,4000,199.690322580645,4,3,0
8.92,8.92,16.816143497757846,307.217204301075,-1.5,1.5,7,0.2,0.4,2000,4000,199.690322580645,4,3,0
9.38,9.38,15.991471215351812,307.217204301075,-1.5,1.5,7,0.2,0.4,2000,4000,199.690322580645,4,3,0
9.84,9.84,15.24390243902439,307.217204301075,-1.5,1.5,7,0.2,0.4,2000,4000,199.690322580645,4,3,0
10.3,10.3,14.563106796116504,307.217204301075,-1.5,1.5,7,0.2,0.4,2000,4000,199.690322580645,4,3,0
