min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
6,6,22.7,136.2,-0.7,0.7,5,0.2,0.6,2000,4000,0,0,0,2
6,6,21.241666666666667,127.45,-0.7,0.7,5,0.2,0.6,2000,4000,0,0,0,2
6,6,19.783333333333335,118.7,-0.7,0.7,5,0.2,0.6,2000,4000,0,0,0,2
6,6,18.325,109.95,-0.7,0.7,5,0.2,0.6,2000,4000,0,0,0,2
6,6,16.866666666666667,101.2,-0.7,0.7,5,0.2,0.6,2000,4000,0,0,0,2
6,6,16.366666666666667,98.2,-0.7,0.7,5,0.2,0.6,2000,4000,0,0,0,2
6,6,15.866666666666667,95.2,-0.7,0.7,5,0.2,0.6,2000,4000,0,0,0,2
6,6,15.366666666666667,92.2,-0.7,0.7,5,0.2,0.6,2000,4000,0,0,0,2
6,6,14.866666666666667,89.2,-0.7,0.7,5,0.2,0.6,2000,4000,0,0,0,2
6,6,14.366666666666667,86.2,-0.7,0.7,5,0.2,0.6,2000,4000,0,0,0,2
