min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
5.6,7.4,53.599999999999994,88.7225806451613,0.38,1.18,3,0.2,0.4,2000,4000,53.4967741935484,3,3,0
6.449999999999999,8.3,47.24067796610169,88.7225806451613,0.38,1.18,3,0.2,0.4,2000,4000,53.4967741935484,3,3,0
7.3,9.2,42.23030303030303,88.7225806451613,0.38,1.18,3,0.2,0.4,2000,4000,53.4967741935484,3,3,0
8.15,10.1,38.18082191780822,88.7225806451613,0.38,1.18,3,0.2,0.4,2000,4000,53.4967741935484,3,3,0
9.0,11.0,34.839999999999996,88.7225806451613,0.38,1.18,3,0.2,0.4,2000,4000,53.4967741935484,3,3,0
9.48,11.52,33.18095238095238,88.7225806451613,0.38,1.18,3,0.2,0.4,2000,4000,53.4967741935484,3,3,0
9.96,12.040000000000001,31.672727272727272,88.7225806451613,0.38,1.18,3,0.2,0.4,2000,4000,53.4967741935484,3,3,0
10.440000000000001,12.56,30.29565217391304,88.7225806451613,0.38,1.18,3,0.2,0.4,2000,4000,53.4967741935484,3,3,0
10.92,13.080000000000002,29.03333333333333,88.7225806451613,0.38,1.18,3,0.2,0.4,2000,4000,53.4967741935484,3,3,0
11.4,13.600000000000001,27.872,88.7225806451613,0.38,1.18,3,0.2,0.4,2000,4000,53.4967741935484,3,3,0
