min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
5,7,38.266666666666666,174.6,-2.35,2.35,7,0.6,0.8,2000,4000,0,0,0,1
5,7,36.6,165.85,-2.35,2.35,7,0.6,0.8,2000,4000,0,0,0,1
5,7,34.93333333333333,157.1,-2.35,2.35,7,0.6,0.8,2000,4000,0,0,0,1
5,7,33.266666666666666,148.35,-2.35,2.35,7,0.6,0.8,2000,4000,0,0,0,1
5,7,31.599999999999998,139.6,-2.35,2.35,7,0.6,0.8,2000,4000,0,0,0,1
5,7,30.933333333333334,136.6,-2.35,2.35,7,0.6,0.8,2000,4000,0,0,0,1
5,7,30.266666666666666,133.6,-2.35,2.35,7,0.6,0.8,2000,4000,0,0,0,1
5,7,29.599999999999998,130.6,-2.35,2.35,7,0.6,0.8,2000,4000,0,0,0,1
5,7,28.933333333333334,127.6,-2.35,2.35,7,0.6,0.8,2000,4000,0,0,0,1
5,7,28.266666666666666,124.6,-2.35,2.35,7,0.6,0.8,2000,4000,0,0,0,1
