min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
4,4,32.2,116.69999999999999,-1.5,1.5,7,0.4,0.8,2000,4000,0,0,0,2
4,4,30.2,108.975,-1.5,1.5,7,0.4,0.8,2000,4000,0,0,0,2
4,4,28.2,101.25,-1.5,1.5,7,0.4,0.8,2000,4000,0,0,0,2
4,4,26.2,93.525,-1.5,1.5,7,0.4,0.8,2000,4000,0,0,0,2
4,4,24.2,85.8,-1.5,1.5,7,0.4,0.8,2000,4000,0,0,0,2
4,4,23.6,84.2,-1.5,1.5,7,0.4,0.8,2000,4000,0,0,0,2
4,4,23.0,82.6,-1.5,1.5,7,0.4,0.8,2000,4000,0,0,0,2
4,4,22.4,81.0,-1.5,1.5,7,0.4,0.8,2000,4000,0,0,0,2
4,4,21.8,79.39999999999999,-1.5,1.5,7,0.4,0.8,2000,4000,0,0,0,2
4,4,21.2,77.8,-1.5,1.5,7,0.4,0.8,2000,4000,0,0,0,2
