min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
3.8,5.6,40.85106382978724,152,-2.75,-1.95,3,0.2,0.3,2000,4000,68,4,3,0
4.6,6.449999999999999,34.75113122171946,152,-2.75,-1.95,3,0.2,0.3,2000,4000,68,4,3,0
5.4,7.3,30.236220472440948,152,-2.75,-1.95,3,0.2,0.3,2000,4000,68,4,3,0
6.2,8.15,26.759581881533098,152,-2.75,-1.95,3,0.2,0.3,2000,4000,68,4,3,0
7.0,9.0,24.0,152,-2.75,-1.95,3,0.2,0.3,2000,4000,68,4,3,0
7.44,9.48,22.695035460992905,152,-2.75,-1.95,3,0.2,0.3,2000,4000,68,4,3,0
7.880000000000001,9.96,21.52466367713004,152,-2.75,-1.95,3,0.2,0.3,2000,4000,68,4,3,0
8.32,10.440000000000001,20.469083155650317,152,-2.75,-1.95,3,0.2,0.3,2000,4000,68,4,3,0
8.760000000000002,10.92,19.51219512195122,152,-2.75,-1.95,3,0.2,0.3,2000,4000,68,4,3,0
9.200000000000001,11.4,18.640776699029125,152,-2.75,-1.95,3,0.2,0.3,2000,4000,68,4,3,0
