min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
3.8,3.8,41.86000000000001,122.535,1.6415926535897931,4.641592653589793,7,0.4,0.8,2000,4000,0,0,0,2
3.8,3.8,39.26,114.42375,1.6415926535897931,4.641592653589793,7,0.4,0.8,2000,4000,0,0,0,2
3.8,3.8,36.660000000000004,106.3125,1.6415926535897931,4.641592653589793,7,0.4,0.8,2000,4000,0,0,0,2
3.8,3.8,34.06,98.20125000000002,1.6415926535897931,4.641592653589793,7,0.4,0.8,2000,4000,0,0,0,2
3.8,3.8,31.46,90.09,1.6415926535897931,4.641592653589793,7,0.4,0.8,2000,4000,0,0,0,2
3.8,3.8,30.680000000000003,88.41000000000001,1.6415926535897931,4.641592653589793,7,0.4,0.8,2000,4000,0,0,0,2
3.8,3.8,29.900000000000002,86.73,1.6415926535897931,4.641592653589793,7,0.4,0.8,2000,4000,0,0,0,2
3.8,3.8,29.119999999999997,85.05,1.6415926535897931,4.641592653589793,7,0.4,0.8,2000,4000,0,0,0,2
3.8,3.8,28.340000000000003,83.36999999999999,1.6415926535897931,4.641592653589793,7,0.4,0.8,2000,4000,0,0,0,2
3.8,3.8,27.56,81.69,1.6415926535897931,4.641592653589793,7,0.4,0.8,2000,4000,0,0,0,2
