min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
3,3,46.6,117.8,-3.14,0,5,0.6,0.6,2000,4000,0,0,0,2
3,3,43.85,110.05,-3.14,0,5,0.6,0.6,2000,4000,0,0,0,2
3,3,41.1,102.3,-3.14,0,5,0.6,0.6,2000,4000,0,0,0,2
3,3,38.35,94.55,-3.14,0,5,0.6,0.6,2000,4000,0,0,0,2
3,3,35.6,86.8,-3.14,0,5,0.6,0.6,2000,4000,0,0,0,2
3,3,34.73333333333333,85.0,-3.14,0,5,0.6,0.6,2000,4000,0,0,0,2
3,3,33.86666666666667,83.2,-3.14,0,5,0.6,0.6,2000,4000,0,0,0,2
3,3,33.0,81.39999999999999,-3.14,0,5,0.6,0.6,2000,4000,0,0,0,2
3,3,32.13333333333333,79.6,-3.14,0,5,0.6,0.6,2000,4000,0,0,0,2
3,3,31.266666666666666,77.8,-3.14,0,5,0.6,0.6,2000,4000,0,0,0,2
