min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
8.3,8.3,20.481927710843372,133.63324099723,-0.1,0.1,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
9.225000000000001,9.225000000000001,18.428184281842814,133.63324099723,-0.1,0.1,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
10.15,10.15,16.748768472906402,133.63324099723,-0.1,0.1,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
11.075,11.075,15.349887133182845,133.63324099723,-0.1,0.1,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
12.0,12.0,14.166666666666666,133.63324099723,-0.1,0.1,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
12.540000000000001,12.540000000000001,13.556618819776714,133.63324099723,-0.1,0.1,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
13.08,13.08,12.996941896024465,133.63324099723,-0.1,0.1,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
13.620000000000001,13.620000000000001,12.481644640234947,133.63324099723,-0.1,0.1,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
14.16,14.16,12.005649717514125,133.63324099723,-0.1,0.1,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
14.700000000000001,14.700000000000001,11.564625850340136,133.63324099723,-0.1,0.1,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
