min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
2.8499999999999996,4.75,38.9025,125.685,2.241592653589793,4.0415926535897935,5,0.4,0.4,2000,4000,0,0,0,2
2.8499999999999996,4.75,36.180625,116.89125000000001,2.241592653589793,4.0415926535897935,5,0.4,0.4,2000,4000,0,0,0,2
2.8499999999999996,4.75,33.45875,108.09750000000001,2.241592653589793,4.0415926535897935,5,0.4,0.4,2000,4000,0,0,0,2
2.8499999999999996,4.75,30.736875,99.30375000000001,2.241592653589793,4.0415926535897935,5,0.4,0.4,2000,4000,0,0,0,2
2.8499999999999996,4.75,28.015,90.51,2.241592653589793,4.0415926535897935,5,0.4,0.4,2000,4000,0,0,0,2
2.8499999999999996,4.75,27.1375,87.675,2.241592653589793,4.0415926535897935,5,0.4,0.4,2000,4000,0,0,0,2
2.8499999999999996,4.75,26.260000000000005,84.84000000000002,2.241592653589793,4.0415926535897935,5,0.4,0.4,2000,4000,0,0,0,2
2.8499999999999996,4.75,25.3825,82.005,2.241592653589793,4.0415926535897935,5,0.4,0.4,2000,4000,0,0,0,2
2.8499999999999996,4.75,24.505000000000003,79.17000000000002,2.241592653589793,4.0415926535897935,5,0.4,0.4,2000,4000,0,0,0,2
2.8499999999999996,4.75,23.6275,76.33500000000001,2.241592653589793,4.0415926535897935,5,0.4,0.4,2000,4000,0,0,0,2
