min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
4.75,4.75,43.94,177.45000000000002,3.141592653589793,3.141592653589793,1,1,1,2000,4000,0,0,0,0
4.75,4.75,41.925000000000004,169.3125,3.141592653589793,3.141592653589793,1,1,1,2000,4000,0,0,0,0
4.75,4.75,39.910000000000004,161.175,3.141592653589793,3.141592653589793,1,1,1,2000,4000,0,0,0,0
4.75,4.75,37.894999999999996,153.0375,3.141592653589793,3.141592653589793,1,1,1,2000,4000,0,0,0,0
4.75,4.75,35.88,144.9,3.141592653589793,3.141592653589793,1,1,1,2000,4000,0,0,0,0
4.75,4.75,35.412,143.01,3.141592653589793,3.141592653589793,1,1,1,2000,4000,0,0,0,0
4.75,4.75,34.944,141.12,3.141592653589793,3.141592653589793,1,1,1,2000,4000,0,0,0,0
4.75,4.75,34.476,139.23,3.141592653589793,3.141592653589793,1,1,1,2000,4000,0,0,0,0
4.75,4.75,34.008,137.34000000000003,3.141592653589793,3.141592653589793,1,1,1,2000,4000,0,0,0,0
4.75,4.75,33.54,135.45000000000002,3.141592653589793,3.141592653589793,1,1,1,2000,4000,0,0,0,0
