min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
6.175,7.885000000000001,57.0945945945946,103.61390796201606,2.941592653589793,3.3415926535897933,3,0.4,0.4,2000,4000,65.4439737034332,3,2,0
7.00625,8.763750000000002,50.903614457831324,103.61390796201606,2.941592653589793,3.3415926535897933,3,0.4,0.4,2000,4000,65.4439737034332,3,2,0
7.8374999999999995,9.6425,45.923913043478265,103.61390796201606,2.941592653589793,3.3415926535897933,3,0.4,0.4,2000,4000,65.4439737034332,3,2,0
8.66875,10.521249999999998,41.83168316831683,103.61390796201606,2.941592653589793,3.3415926535897933,3,0.4,0.4,2000,4000,65.4439737034332,3,2,0
9.5,11.399999999999999,38.409090909090914,103.61390796201606,2.941592653589793,3.3415926535897933,3,0.4,0.4,2000,4000,65.4439737034332,3,2,0
9.975,11.913,36.67534722222223,103.61390796201606,2.941592653589793,3.3415926535897933,3,0.4,0.4,2000,4000,65.4439737034332,3,2,0
10.45,12.426,35.09136212624585,103.61390796201606,2.941592653589793,3.3415926535897933,3,0.4,0.4,2000,4000,65.4439737034332,3,2,0
10.924999999999999,12.939,33.638535031847134,103.61390796201606,2.941592653589793,3.3415926535897933,3,0.4,0.4,2000,4000,65.4439737034332,3,2,0
11.399999999999999,13.452,32.301223241590215,103.61390796201606,2.941592653589793,3.3415926535897933,3,0.4,0.4,2000,4000,65.4439737034332,3,2,0
11.875,13.965,31.066176470588232,103.61390796201606,2.941592653589793,3.3415926535897933,3,0.4,0.4,2000,4000,65.4439737034332,3,2,0
