min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
3,3,42.93333333333334,117.8,-1.3,1.3,6,0.6,0.6,2000,4000,0,0,0,2
3,3,40.266666666666666,110.05,-1.3,1.3,6,0.6,0.6,2000,4000,0,0,0,2
3,3,37.6,102.3,-1.3,1.3,6,0.6,0.6,2000,4000,0,0,0,2
3,3,34.93333333333333,94.55,-1.3,1.3,6,0.6,0.6,2000,4000,0,0,0,2
3,3,32.266666666666666,86.8,-1.3,1.3,6,0.6,0.6,2000,4000,0,0,0,2
3,3,31.46666666666667,85.0,-1.3,1.3,6,0.6,0.6,2000,4000,0,0,0,2
3,3,30.666666666666668,83.2,-1.3,1.3,6,0.6,0.6,2000,4000,0,0,0,2
3,3,29.866666666666664,81.39999999999999,-1.3,1.3,6,0.6,0.6,2000,4000,0,0,0,2
3,3,29.066666666666666,79.6,-1.3,1.3,6,0.6,0.6,2000,4000,0,0,0,2
3,3,28.266666666666666,77.8,-1.3,1.3,6,0.6,0.6,2000,4000,0,0,0,2
