min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
7,7,20.514285714285712,143.6,-1.18,-0.38,3,0.1,0.3,2000,4000,0,0,0,1
7,7,19.157142857142855,134.1,-1.18,-0.38,3,0.1,0.3,2000,4000,0,0,0,1
7,7,17.8,124.6,-1.18,-0.38,3,0.1,0.3,2000,4000,0,0,0,1
7,7,16.442857142857143,115.1,-1.18,-0.38,3,0.1,0.3,2000,4000,0,0,0,1
7,7,15.085714285714285,105.6,-1.18,-0.38,3,0.1,0.3,2000,4000,0,0,0,1
7,7,14.571428571428571,102.0,-1.18,-0.38,3,0.1,0.3,2000,4000,0,0,0,1
7,7,14.057142857142859,98.4,-1.18,-0.38,3,0.1,0.3,2000,4000,0,0,0,1
7,7,13.542857142857144,94.80000000000001,-1.18,-0.38,3,0.1,0.3,2000,4000,0,0,0,1
7,7,13.028571428571427,91.19999999999999,-1.18,-0.38,3,0.1,0.3,2000,4000,0,0,0,1
7,7,12.514285714285714,87.6,-1.18,-0.38,3,0.1,0.3,2000,4000,0,0,0,1
