min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
2.9000000000000004,6.5,73.53191489361703,85.6,1.95,2.75,3,0.2,0.2,2000,4000,43.6,3,3,0
3.6750000000000003,7.375,62.55203619909502,85.6,1.95,2.75,3,0.2,0.2,2000,4000,43.6,3,3,0
4.45,8.25,54.42519685039371,85.6,1.95,2.75,3,0.2,0.2,2000,4000,43.6,3,3,0
5.225,9.125,48.167247386759584,85.6,1.95,2.75,3,0.2,0.2,2000,4000,43.6,3,3,0
6.0,10.0,43.2,85.6,1.95,2.75,3,0.2,0.2,2000,4000,43.6,3,3,0
6.42,10.5,40.851063829787236,85.6,1.95,2.75,3,0.2,0.2,2000,4000,43.6,3,3,0
6.840000000000001,11.0,38.744394618834086,85.6,1.95,2.75,3,0.2,0.2,2000,4000,43.6,3,3,0
7.260000000000001,11.5,36.84434968017057,85.6,1.95,2.75,3,0.2,0.2,2000,4000,43.6,3,3,0
7.6800000000000015,12.0,35.1219512195122,85.6,1.95,2.75,3,0.2,0.2,2000,4000,43.6,3,3,0
8.100000000000001,12.5,33.55339805825243,85.6,1.95,2.75,3,0.2,0.2,2000,4000,43.6,3,3,0
