min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
5.699999999999999,5.699999999999999,29.51,143.01,2.441592653589793,3.8415926535897933,5,0.2,0.6,2000,4000,0,0,0,2
5.699999999999999,5.699999999999999,27.61416666666667,133.82250000000002,2.441592653589793,3.8415926535897933,5,0.2,0.6,2000,4000,0,0,0,2
5.699999999999999,5.699999999999999,25.718333333333337,124.635,2.441592653589793,3.8415926535897933,5,0.2,0.6,2000,4000,0,0,0,2
5.699999999999999,5.699999999999999,23.8225,115.4475,2.441592653589793,3.8415926535897933,5,0.2,0.6,2000,4000,0,0,0,2
5.699999999999999,5.699999999999999,21.92666666666667,106.26,2.441592653589793,3.8415926535897933,5,0.2,0.6,2000,4000,0,0,0,2
5.699999999999999,5.699999999999999,21.276666666666667,103.11000000000001,2.441592653589793,3.8415926535897933,5,0.2,0.6,2000,4000,0,0,0,2
5.699999999999999,5.699999999999999,20.62666666666667,99.96000000000001,2.441592653589793,3.8415926535897933,5,0.2,0.6,2000,4000,0,0,0,2
5.699999999999999,5.699999999999999,19.976666666666667,96.81,2.441592653589793,3.8415926535897933,5,0.2,0.6,2000,4000,0,0,0,2
5.699999999999999,5.699999999999999,19.326666666666668,93.66000000000001,2.441592653589793,3.8415926535897933,5,0.2,0.6,2000,4000,0,0,0,2
5.699999999999999,5.699999999999999,18.67666666666667,90.51,2.441592653589793,3.8415926535897933,5,0.2,0.6,2000,4000,0,0,0,2
