min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
3,5,33.125,132.5,-1.97,-1.17,3,0.5,0.5,2000,4000,0,0,0,1
3,5,31.03125,124.125,-1.97,-1.17,3,0.5,0.5,2000,4000,0,0,0,1
3,5,28.9375,115.75,-1.97,-1.17,3,0.5,0.5,2000,4000,0,0,0,1
3,5,26.84375,107.375,-1.97,-1.17,3,0.5,0.5,2000,4000,0,0,0,1
3,5,24.75,99.0,-1.97,-1.17,3,0.5,0.5,2000,4000,0,0,0,1
3,5,24.075,96.3,-1.97,-1.17,3,0.5,0.5,2000,4000,0,0,0,1
3,5,23.4,93.6,-1.97,-1.17,3,0.5,0.5,2000,4000,0,0,0,1
3,5,22.725,90.9,-1.97,-1.17,3,0.5,0.5,2000,4000,0,0,0,1
3,5,22.05,88.2,-1.97,-1.17,3,0.5,0.5,2000,4000,0,0,0,1
3,5,21.375,85.5,-1.97,-1.17,3,0.5,0.5,2000,4000,0,0,0,1
