min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
7.885000000000001,7.885000000000001,26.626506024096386,140.3149030470915,3.041592653589793,3.241592653589793,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
8.763750000000002,8.763750000000002,23.95663956639566,140.3149030470915,3.041592653589793,3.241592653589793,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
9.6425,9.6425,21.773399014778324,140.3149030470915,3.041592653589793,3.241592653589793,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
10.521249999999998,10.521249999999998,19.9548532731377,140.3149030470915,3.041592653589793,3.241592653589793,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
11.399999999999999,11.399999999999999,18.416666666666668,140.3149030470915,3.041592653589793,3.241592653589793,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
11.913,11.913,17.62360446570973,140.3149030470915,3.041592653589793,3.241592653589793,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
12.426,12.426,16.896024464831804,140.3149030470915,3.041592653589793,3.241592653589793,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
12.939,12.939,16.226138032305432,140.3149030470915,3.041592653589793,3.241592653589793,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
13.452,13.452,15.607344632768363,140.3149030470915,3.041592653589793,3.241592653589793,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
13.965,13.965,15.034013605442176,140.3149030470915,3.041592653589793,3.241592653589793,3,0.1,0.3,2000,4000,58.009972299169,4,3,0
