min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
5.6,5.6,28.785714285714285,225.745454545455,-0.7,0.7,5,0.3,0.5,2000,4000,155.927272727273,4,3,0
6.449999999999999,6.449999999999999,24.992248062015506,225.745454545455,-0.7,0.7,5,0.3,0.5,2000,4000,155.927272727273,4,3,0
7.3,7.3,22.082191780821915,225.745454545455,-0.7,0.7,5,0.3,0.5,2000,4000,155.927272727273,4,3,0
8.15,8.15,19.779141104294478,225.745454545455,-0.7,0.7,5,0.3,0.5,2000,4000,155.927272727273,4,3,0
9.0,9.0,17.91111111111111,225.745454545455,-0.7,0.7,5,0.3,0.5,2000,4000,155.927272727273,4,3,0
9.48,9.48,17.004219409282697,225.745454545455,-0.7,0.7,5,0.3,0.5,2000,4000,155.927272727273,4,3,0
9.96,9.96,16.184738955823292,225.745454545455,-0.7,0.7,5,0.3,0.5,2000,4000,155.927272727273,4,3,0
10.440000000000001,10.440000000000001,15.44061302681992,225.745454545455,-0.7,0.7,5,0.3,0.5,2000,4000,155.927272727273,4,3,0
10.92,10.92,14.761904761904761,225.745454545455,-0.7,0.7,5,0.3,0.5,2000,4000,155.927272727273,4,3,0
11.4,11.4,14.140350877192981,225.745454545455,-0.7,0.7,5,0.3,0.5,2000,4000,155.927272727273,4,3,0
