min_speed,max_speed,delay,spacing,min_angle,max_angle,num_rows,min_b_scale,max_b_scale,clear_threshold,hard_clear_threshold,burst_spacing,burst_spacing_dur,burst_spacing_ratio,bskip_hang
5.6,5.6,25.714285714285715,439,-2.35,2.35,6,0.5,0.5,2000,4000,289,4,3,0
6.449999999999999,6.449999999999999,22.32558139534884,439,-2.35,2.35,6,0.5,0.5,2000,4000,289,4,3,0
7.3,7.3,19.726027397260275,439,-2.35,2.35,6,0.5,0.5,2000,4000,289,4,3,0
8.15,8.15,17.668711656441715,439,-2.35,2.35,6,0.5,0.5,2000,4000,289,4,3,0
9.0,9.0,16.0,439,-2.35,2.35,6,0.5,0.5,2000,4000,289,4,3,0
9.48,9.48,15.189873417721518,439,-2.35,2.35,6,0.5,0.5,2000,4000,289,4,3,0
9.96,9.96,14.457831325301203,439,-2.35,2.35,6,0.5,0.5,2000,4000,289,4,3,0
10.440000000000001,10.440000000000001,13.793103448275861,439,-2.35,2.35,6,0.5,0.5,2000,4000,289,4,3,0
10.92,10.92,13.186813186813186,439,-2.35,2.35,6,0.5,0.5,2000,4000,289,4,3,0
11.4,11.4,12.631578947368421,439,-2.35,2.35,6,0.5,0.5,2000,4000,289,4,3,0
